Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_24_138,VPWR,li1,69.4600,78.8800,1.799930
FILLER_24_130,VPWR,li1,67.1600,78.8800,1.799933
FILLER_24_124,VPWR,li1,63.0200,78.8800,1.799940
FILLER_24_112,VPWR,li1,59.8000,78.8800,1.799942
FILLER_24_100,VPWR,li1,54.2800,78.8800,1.799948
FILLER_24_85,VPWR,li1,44.8500,78.8800,1.799961
FILLER_24_83,VPWR,li1,43.9300,78.8800,1.799963
FILLER_24_69,VPWR,li1,37.9500,78.8800,1.799968
FILLER_24_61,VPWR,li1,35.4200,78.8800,1.799972
FILLER_24_38,VPWR,li1,23.6900,78.8800,1.799985
FILLER_24_29,VPWR,li1,19.5500,78.8800,1.799988
FILLER_24_26,VPWR,li1,17.9400,78.8800,1.799988
FILLER_24_11,VPWR,li1,11.2700,78.8800,1.799988
FILLER_24_3,VPWR,li1,8.7400,78.8800,1.799988
FILLER_23_177,VPWR,li1,87.4000,73.4400,1.799708
FILLER_23_145,VPWR,li1,72.9100,73.4400,1.799739
FILLER_23_137,VPWR,li1,70.3800,73.4400,1.799752
FILLER_23_120,VPWR,li1,61.1800,73.4400,1.799786
FILLER_23_109,VPWR,li1,56.3500,73.4400,1.799806
FILLER_23_97,VPWR,li1,51.0600,73.4400,1.799828
FILLER_23_87,VPWR,li1,45.7700,73.4400,1.799856
FILLER_23_83,VPWR,li1,43.9300,73.4400,1.799865
FILLER_23_77,VPWR,li1,42.3200,73.4400,1.799865
FILLER_23_63,VPWR,li1,34.7300,73.4400,1.799897
FILLER_23_57,VPWR,li1,33.1200,73.4400,1.799908
FILLER_23_53,VPWR,li1,30.5900,73.4400,1.799917
FILLER_23_47,VPWR,li1,27.3700,73.4400,1.799935
FILLER_23_35,VPWR,li1,24.3800,73.4400,1.799943
FILLER_23_25,VPWR,li1,17.9400,73.4400,1.799958
FILLER_23_3,VPWR,li1,7.8200,73.4400,1.799958
FILLER_22_137,VPWR,li1,69.2300,73.4400,1.799752
FILLER_22_129,VPWR,li1,66.7000,73.4400,1.799762
FILLER_22_121,VPWR,li1,61.4100,73.4400,1.799786
FILLER_22_117,VPWR,li1,60.2600,73.4400,1.799794
FILLER_22_108,VPWR,li1,55.4300,73.4400,1.799817
FILLER_22_100,VPWR,li1,52.2100,73.4400,1.799828
FILLER_22_80,VPWR,li1,42.5500,73.4400,1.799865
FILLER_22_74,VPWR,li1,40.9400,73.4400,1.799876
FILLER_22_46,VPWR,li1,27.6000,73.4400,1.799927
FILLER_22_29,VPWR,li1,19.3200,73.4400,1.799958
FILLER_22_25,VPWR,li1,17.7100,73.4400,1.799958
FILLER_22_17,VPWR,li1,15.1800,73.4400,1.799958
FILLER_22_7,VPWR,li1,10.1200,73.4400,1.799958
FILLER_21_179,VPWR,li1,88.3200,68.0000,1.799772
FILLER_21_166,VPWR,li1,82.3400,68.0000,1.799783
FILLER_21_139,VPWR,li1,69.6900,68.0000,1.799822
FILLER_21_133,VPWR,li1,68.0800,68.0000,1.799829
FILLER_21_121,VPWR,li1,63.9400,68.0000,1.799842
FILLER_21_105,VPWR,li1,54.0500,68.0000,1.799872
FILLER_21_99,VPWR,li1,52.4400,68.0000,1.799877
FILLER_21_88,VPWR,li1,46.4600,68.0000,1.799894
FILLER_21_71,VPWR,li1,38.8700,68.0000,1.799917
FILLER_21_57,VPWR,li1,33.1200,68.0000,1.799935
FILLER_21_47,VPWR,li1,27.3700,68.0000,1.799952
FILLER_21_42,VPWR,li1,25.3000,68.0000,1.799959
FILLER_21_34,VPWR,li1,23.0000,68.0000,1.799969
FILLER_21_24,VPWR,li1,17.9400,68.0000,1.799969
FILLER_21_7,VPWR,li1,10.1200,68.0000,1.799969
FILLER_20_164,VPWR,li1,81.1900,68.0000,1.799790
FILLER_20_156,VPWR,li1,78.2000,68.0000,1.799797
FILLER_20_149,VPWR,li1,74.2900,68.0000,1.799808
FILLER_20_141,VPWR,li1,72.2200,68.0000,1.799816
FILLER_20_136,VPWR,li1,69.0000,68.0000,1.799829
FILLER_20_124,VPWR,li1,63.2500,68.0000,1.799842
FILLER_20_112,VPWR,li1,59.8000,68.0000,1.799854
FILLER_20_104,VPWR,li1,53.5900,68.0000,1.799872
FILLER_20_100,VPWR,li1,51.7500,68.0000,1.799877
FILLER_20_80,VPWR,li1,42.5500,68.0000,1.799910
FILLER_20_72,VPWR,li1,40.4800,68.0000,1.799917
FILLER_20_64,VPWR,li1,35.1900,68.0000,1.799928
FILLER_20_60,VPWR,li1,34.0400,68.0000,1.799935
FILLER_20_48,VPWR,li1,30.3600,68.0000,1.799943
FILLER_20_42,VPWR,li1,25.5300,68.0000,1.799959
FILLER_20_34,VPWR,li1,23.0000,68.0000,1.799969
FILLER_20_26,VPWR,li1,17.9400,68.0000,1.799969
FILLER_20_3,VPWR,li1,7.1300,68.0000,1.799969
FILLER_19_183,VPWR,li1,90.1600,62.5600,1.799996
FILLER_19_173,VPWR,li1,85.3300,62.5600,1.799996
FILLER_19_145,VPWR,li1,72.6800,62.5600,1.799997
FILLER_19_129,VPWR,li1,65.0900,62.5600,1.799997
FILLER_19_121,VPWR,li1,63.0200,62.5600,1.799997
FILLER_19_106,VPWR,li1,55.6600,62.5600,1.799998
FILLER_19_98,VPWR,li1,51.2900,62.5600,1.799998
FILLER_19_88,VPWR,li1,46.6900,62.5600,1.799998
FILLER_19_77,VPWR,li1,42.7800,62.5600,1.799998
FILLER_19_65,VPWR,li1,38.1800,62.5600,1.799999
FILLER_19_44,VPWR,li1,27.1400,62.5600,1.799999
FILLER_19_26,VPWR,li1,17.7100,62.5600,1.799999
FILLER_19_22,VPWR,li1,16.5600,62.5600,1.799999
FILLER_19_13,VPWR,li1,12.1900,62.5600,1.799999
FILLER_19_3,VPWR,li1,7.1300,62.5600,1.799999
FILLER_18_181,VPWR,li1,89.7000,62.5600,1.799996
FILLER_18_159,VPWR,li1,79.1200,62.5600,1.799997
FILLER_18_151,VPWR,li1,75.2100,62.5600,1.799997
FILLER_18_141,VPWR,li1,71.0700,62.5600,1.799997
FILLER_18_138,VPWR,li1,69.4600,62.5600,1.799997
FILLER_18_124,VPWR,li1,62.7900,62.5600,1.799997
FILLER_18_120,VPWR,li1,61.6400,62.5600,1.799998
FILLER_18_107,VPWR,li1,54.9700,62.5600,1.799998
FILLER_18_95,VPWR,li1,51.9800,62.5600,1.799998
FILLER_18_90,VPWR,li1,47.1500,62.5600,1.799998
FILLER_18_85,VPWR,li1,45.0800,62.5600,1.799998
FILLER_18_82,VPWR,li1,43.7000,62.5600,1.799998
FILLER_18_58,VPWR,li1,32.4300,62.5600,1.799999
FILLER_18_52,VPWR,li1,30.8200,62.5600,1.799999
FILLER_18_42,VPWR,li1,25.5300,62.5600,1.799999
FILLER_18_22,VPWR,li1,17.0200,62.5600,1.799999
FILLER_18_11,VPWR,li1,11.2700,62.5600,1.799999
FILLER_18_3,VPWR,li1,8.7400,62.5600,1.799999
FILLER_17_182,VPWR,li1,89.9300,57.1200,1.799956
FILLER_17_174,VPWR,li1,87.4000,57.1200,1.799956
FILLER_17_169,VPWR,li1,83.4900,57.1200,1.799958
FILLER_17_166,VPWR,li1,82.3400,57.1200,1.799958
FILLER_17_154,VPWR,li1,79.1200,57.1200,1.799960
FILLER_17_148,VPWR,li1,73.8300,57.1200,1.799964
FILLER_17_144,VPWR,li1,72.6800,57.1200,1.799964
FILLER_17_139,VPWR,li1,69.9200,57.1200,1.799965
FILLER_17_131,VPWR,li1,67.6200,57.1200,1.799966
FILLER_17_126,VPWR,li1,63.9400,57.1200,1.799969
FILLER_17_113,VPWR,li1,59.3400,57.1200,1.799971
FILLER_17_109,VPWR,li1,56.3500,57.1200,1.799973
FILLER_17_101,VPWR,li1,53.8200,57.1200,1.799974
FILLER_17_88,VPWR,li1,46.2300,57.1200,1.799979
FILLER_17_80,VPWR,li1,44.1600,57.1200,1.799980
FILLER_17_57,VPWR,li1,33.1200,57.1200,1.799987
FILLER_17_48,VPWR,li1,29.4400,57.1200,1.799990
FILLER_17_36,VPWR,li1,24.8400,57.1200,1.799991
FILLER_17_27,VPWR,li1,18.1700,57.1200,1.799994
FILLER_17_23,VPWR,li1,17.0200,57.1200,1.799994
FILLER_17_11,VPWR,li1,11.0400,57.1200,1.799994
FILLER_17_3,VPWR,li1,8.7400,57.1200,1.799994
FILLER_16_184,VPWR,li1,90.3900,57.1200,1.799956
FILLER_16_131,VPWR,li1,66.4700,57.1200,1.799968
FILLER_16_123,VPWR,li1,63.9400,57.1200,1.799969
FILLER_16_104,VPWR,li1,54.2800,57.1200,1.799974
FILLER_16_89,VPWR,li1,47.3800,57.1200,1.799979
FILLER_16_82,VPWR,li1,43.7000,57.1200,1.799981
FILLER_16_69,VPWR,li1,37.4900,57.1200,1.799985
FILLER_16_65,VPWR,li1,36.3400,57.1200,1.799985
FILLER_16_57,VPWR,li1,31.9700,57.1200,1.799988
FILLER_16_41,VPWR,li1,24.6100,57.1200,1.799992
FILLER_16_35,VPWR,li1,23.0000,57.1200,1.799992
FILLER_16_27,VPWR,li1,18.1700,57.1200,1.799994
FILLER_16_3,VPWR,li1,8.2800,57.1200,1.799994
FILLER_15_177,VPWR,li1,88.7800,51.6800,1.800000
FILLER_15_166,VPWR,li1,82.3400,51.6800,1.800000
FILLER_15_161,VPWR,li1,80.0400,51.6800,1.800000
FILLER_15_148,VPWR,li1,74.9800,51.6800,1.800000
FILLER_15_137,VPWR,li1,69.2300,51.6800,1.800000
FILLER_15_129,VPWR,li1,66.7000,51.6800,1.800000
FILLER_15_113,VPWR,li1,58.4200,51.6800,1.800000
FILLER_15_106,VPWR,li1,54.5100,51.6800,1.800000
FILLER_15_102,VPWR,li1,53.3600,51.6800,1.800000
FILLER_15_93,VPWR,li1,48.5300,51.6800,1.800000
FILLER_15_82,VPWR,li1,43.4700,51.6800,1.800000
FILLER_15_78,VPWR,li1,42.3200,51.6800,1.800000
FILLER_15_66,VPWR,li1,38.6400,51.6800,1.800000
FILLER_15_57,VPWR,li1,33.1200,51.6800,1.800000
FILLER_15_55,VPWR,li1,31.0500,51.6800,1.800000
FILLER_15_51,VPWR,li1,29.9000,51.6800,1.800000
FILLER_15_24,VPWR,li1,17.9400,51.6800,1.800000
FILLER_15_15,VPWR,li1,12.6500,51.6800,1.800000
FILLER_15_3,VPWR,li1,9.6600,51.6800,1.800000
FILLER_14_177,VPWR,li1,88.7800,51.6800,1.800000
FILLER_14_159,VPWR,li1,79.1200,51.6800,1.800000
FILLER_14_153,VPWR,li1,76.1300,51.6800,1.800000
FILLER_14_149,VPWR,li1,74.9800,51.6800,1.800000
FILLER_14_141,VPWR,li1,71.0700,51.6800,1.800000
FILLER_14_136,VPWR,li1,69.0000,51.6800,1.800000
FILLER_14_98,VPWR,li1,52.4400,51.6800,1.800000
FILLER_14_80,VPWR,li1,42.5500,51.6800,1.800000
FILLER_14_72,VPWR,li1,40.4800,51.6800,1.800000
FILLER_14_58,VPWR,li1,32.6600,51.6800,1.800000
FILLER_14_36,VPWR,li1,22.5400,51.6800,1.800000
FILLER_14_25,VPWR,li1,17.7100,51.6800,1.800000
FILLER_14_3,VPWR,li1,9.6600,51.6800,1.800000
FILLER_13_160,VPWR,li1,79.5800,46.2400,1.800000
FILLER_13_152,VPWR,li1,77.2800,46.2400,1.800000
FILLER_13_136,VPWR,li1,68.3100,46.2400,1.800000
FILLER_13_132,VPWR,li1,67.1600,46.2400,1.800000
FILLER_13_113,VPWR,li1,59.3400,46.2400,1.800000
FILLER_13_111,VPWR,li1,56.8100,46.2400,1.800000
FILLER_13_99,VPWR,li1,53.8200,46.2400,1.800000
FILLER_13_93,VPWR,li1,48.5300,46.2400,1.800000
FILLER_13_87,VPWR,li1,46.9200,46.2400,1.800000
FILLER_13_75,VPWR,li1,42.7800,46.2400,1.800000
FILLER_13_53,VPWR,li1,30.5900,46.2400,1.800000
FILLER_13_30,VPWR,li1,20.2400,46.2400,1.800000
FILLER_13_12,VPWR,li1,11.2700,46.2400,1.800000
FILLER_13_3,VPWR,li1,7.1300,46.2400,1.800000
FILLER_12_184,VPWR,li1,90.3900,46.2400,1.800000
FILLER_12_178,VPWR,li1,88.7800,46.2400,1.800000
FILLER_12_166,VPWR,li1,82.3400,46.2400,1.800000
FILLER_12_141,VPWR,li1,70.6100,46.2400,1.800000
FILLER_12_134,VPWR,li1,68.5400,46.2400,1.800000
FILLER_12_122,VPWR,li1,64.4000,46.2400,1.800000
FILLER_12_111,VPWR,li1,57.2700,46.2400,1.800000
FILLER_12_99,VPWR,li1,53.8200,46.2400,1.800000
FILLER_12_85,VPWR,li1,45.3100,46.2400,1.800000
FILLER_12_83,VPWR,li1,43.9300,46.2400,1.800000
FILLER_12_77,VPWR,li1,42.3200,46.2400,1.800000
FILLER_12_71,VPWR,li1,38.4100,46.2400,1.800000
FILLER_12_66,VPWR,li1,36.1100,46.2400,1.800000
FILLER_12_60,VPWR,li1,34.5000,46.2400,1.800000
FILLER_12_53,VPWR,li1,30.3600,46.2400,1.800000
FILLER_12_45,VPWR,li1,28.0600,46.2400,1.800000
FILLER_12_38,VPWR,li1,23.6900,46.2400,1.800000
FILLER_12_26,VPWR,li1,17.9400,46.2400,1.800000
FILLER_12_19,VPWR,li1,14.7200,46.2400,1.800000
FILLER_12_7,VPWR,li1,10.1200,46.2400,1.800000
FILLER_11_182,VPWR,li1,89.9300,40.8000,1.800000
FILLER_11_174,VPWR,li1,87.4000,40.8000,1.800000
FILLER_11_121,VPWR,li1,62.5600,40.8000,1.800000
FILLER_11_102,VPWR,li1,53.1300,40.8000,1.800000
FILLER_11_85,VPWR,li1,44.8500,40.8000,1.800000
FILLER_11_45,VPWR,li1,26.4500,40.8000,1.800000
FILLER_11_37,VPWR,li1,24.3800,40.8000,1.800000
FILLER_11_31,VPWR,li1,20.0100,40.8000,1.800000
FILLER_11_27,VPWR,li1,18.8600,40.8000,1.800000
FILLER_11_15,VPWR,li1,15.1800,40.8000,1.800000
FILLER_11_3,VPWR,li1,9.6600,40.8000,1.800000
FILLER_10_180,VPWR,li1,88.5500,40.8000,1.800000
FILLER_10_174,VPWR,li1,86.9400,40.8000,1.800000
FILLER_10_162,VPWR,li1,82.8000,40.8000,1.800000
FILLER_10_157,VPWR,li1,78.2000,40.8000,1.800000
FILLER_10_149,VPWR,li1,75.9000,40.8000,1.800000
FILLER_10_138,VPWR,li1,69.4600,40.8000,1.800000
FILLER_10_130,VPWR,li1,65.7800,40.8000,1.800000
FILLER_10_122,VPWR,li1,63.4800,40.8000,1.800000
FILLER_10_105,VPWR,li1,54.0500,40.8000,1.800000
FILLER_10_101,VPWR,li1,52.9000,40.8000,1.800000
FILLER_10_85,VPWR,li1,44.8500,40.8000,1.800000
FILLER_10_83,VPWR,li1,43.9300,40.8000,1.800000
FILLER_10_71,VPWR,li1,40.9400,40.8000,1.800000
FILLER_10_39,VPWR,li1,24.3800,40.8000,1.800000
FILLER_10_35,VPWR,li1,21.8500,40.8000,1.800000
FILLER_10_22,VPWR,li1,17.0200,40.8000,1.800000
FILLER_10_15,VPWR,li1,13.1100,40.8000,1.800000
FILLER_10_3,VPWR,li1,9.6600,40.8000,1.800000
FILLER_9_184,VPWR,li1,90.3900,35.3600,1.800000
FILLER_9_176,VPWR,li1,88.3200,35.3600,1.800000
FILLER_9_169,VPWR,li1,83.4900,35.3600,1.800000
FILLER_9_165,VPWR,li1,82.1100,35.3600,1.800000
FILLER_9_150,VPWR,li1,74.9800,35.3600,1.800000
FILLER_9_142,VPWR,li1,72.6800,35.3600,1.800000
FILLER_9_119,VPWR,li1,61.1800,35.3600,1.800000
FILLER_9_108,VPWR,li1,56.1200,35.3600,1.800000
FILLER_9_94,VPWR,li1,49.4500,35.3600,1.800000
FILLER_9_83,VPWR,li1,44.3900,35.3600,1.800000
FILLER_9_75,VPWR,li1,41.8600,35.3600,1.800000
FILLER_9_65,VPWR,li1,36.1100,35.3600,1.800000
FILLER_9_57,VPWR,li1,33.5800,35.3600,1.800000
FILLER_9_52,VPWR,li1,30.3600,35.3600,1.800000
FILLER_9_44,VPWR,li1,25.9900,35.3600,1.800000
FILLER_9_38,VPWR,li1,24.3800,35.3600,1.800000
FILLER_9_22,VPWR,li1,16.1000,35.3600,1.800000
FILLER_9_3,VPWR,li1,9.6600,35.3600,1.800000
FILLER_8_184,VPWR,li1,90.3900,35.3600,1.800000
FILLER_8_172,VPWR,li1,87.4000,35.3600,1.800000
FILLER_8_165,VPWR,li1,81.6500,35.3600,1.800000
FILLER_8_157,VPWR,li1,79.5800,35.3600,1.800000
FILLER_8_141,VPWR,li1,70.6100,35.3600,1.800000
FILLER_8_132,VPWR,li1,68.0800,35.3600,1.800000
FILLER_8_120,VPWR,li1,63.4800,35.3600,1.800000
FILLER_8_109,VPWR,li1,57.5000,35.3600,1.800000
FILLER_8_97,VPWR,li1,52.9000,35.3600,1.800000
FILLER_8_85,VPWR,li1,47.3800,35.3600,1.800000
FILLER_8_82,VPWR,li1,43.7000,35.3600,1.800000
FILLER_8_74,VPWR,li1,41.4000,35.3600,1.800000
FILLER_8_58,VPWR,li1,33.5800,35.3600,1.800000
FILLER_8_41,VPWR,li1,25.3000,35.3600,1.800000
FILLER_8_29,VPWR,li1,21.6200,35.3600,1.800000
FILLER_8_27,VPWR,li1,18.1700,35.3600,1.800000
FILLER_8_15,VPWR,li1,15.1800,35.3600,1.800000
FILLER_8_3,VPWR,li1,9.6600,35.3600,1.800000
FILLER_7_182,VPWR,li1,89.9300,29.9200,1.800000
FILLER_7_164,VPWR,li1,81.8800,29.9200,1.800000
FILLER_7_156,VPWR,li1,78.2000,29.9200,1.800000
FILLER_7_136,VPWR,li1,69.9200,29.9200,1.800000
FILLER_7_109,VPWR,li1,56.3500,29.9200,1.800000
FILLER_7_101,VPWR,li1,52.2100,29.9200,1.800000
FILLER_7_79,VPWR,li1,42.3200,29.9200,1.800000
FILLER_7_68,VPWR,li1,37.0300,29.9200,1.800000
FILLER_7_61,VPWR,li1,33.8100,29.9200,1.800000
FILLER_7_57,VPWR,li1,32.6600,29.9200,1.800000
FILLER_7_52,VPWR,li1,29.6700,29.9200,1.800000
FILLER_7_42,VPWR,li1,25.3000,29.9200,1.800000
FILLER_7_15,VPWR,li1,13.3400,29.9200,1.800000
FILLER_7_3,VPWR,li1,9.6600,29.9200,1.800000
FILLER_6_184,VPWR,li1,90.3900,29.9200,1.800000
FILLER_6_176,VPWR,li1,88.3200,29.9200,1.800000
FILLER_6_157,VPWR,li1,78.2000,29.9200,1.800000
FILLER_6_141,VPWR,li1,71.0700,29.9200,1.800000
FILLER_6_139,VPWR,li1,69.6900,29.9200,1.800000
FILLER_6_130,VPWR,li1,65.5500,29.9200,1.800000
FILLER_6_126,VPWR,li1,64.4000,29.9200,1.800000
FILLER_6_122,VPWR,li1,61.8700,29.9200,1.800000
FILLER_6_111,VPWR,li1,57.5000,29.9200,1.800000
FILLER_6_94,VPWR,li1,48.9900,29.9200,1.800000
FILLER_6_83,VPWR,li1,43.9300,29.9200,1.800000
FILLER_6_79,VPWR,li1,42.7800,29.9200,1.800000
FILLER_6_55,VPWR,li1,32.6600,29.9200,1.800000
FILLER_6_46,VPWR,li1,26.9100,29.9200,1.800000
FILLER_6_37,VPWR,li1,23.2300,29.9200,1.800000
FILLER_6_19,VPWR,li1,15.1800,29.9200,1.800000
FILLER_6_7,VPWR,li1,11.5000,29.9200,1.800000
FILLER_5_181,VPWR,li1,89.7000,24.4800,1.800000
FILLER_5_169,VPWR,li1,86.0200,24.4800,1.800000
FILLER_5_150,VPWR,li1,74.7500,24.4800,1.800000
FILLER_5_146,VPWR,li1,73.6000,24.4800,1.800000
FILLER_5_119,VPWR,li1,60.4900,24.4800,1.800000
FILLER_5_113,VPWR,li1,58.8800,24.4800,1.800000
FILLER_5_106,VPWR,li1,55.6600,24.4800,1.800000
FILLER_5_96,VPWR,li1,49.9100,24.4800,1.800000
FILLER_5_88,VPWR,li1,47.8400,24.4800,1.800000
FILLER_5_81,VPWR,li1,43.0100,24.4800,1.800000
FILLER_5_69,VPWR,li1,40.0200,24.4800,1.800000
FILLER_5_57,VPWR,li1,32.6600,24.4800,1.800000
FILLER_5_48,VPWR,li1,29.4400,24.4800,1.800000
FILLER_5_36,VPWR,li1,24.8400,24.4800,1.800000
FILLER_5_27,VPWR,li1,18.8600,24.4800,1.800000
FILLER_5_15,VPWR,li1,15.1800,24.4800,1.800000
FILLER_5_3,VPWR,li1,9.6600,24.4800,1.800000
FILLER_4_184,VPWR,li1,90.3900,24.4800,1.800000
FILLER_4_178,VPWR,li1,88.7800,24.4800,1.800000
FILLER_4_166,VPWR,li1,84.6400,24.4800,1.800000
FILLER_4_151,VPWR,li1,75.2100,24.4800,1.800000
FILLER_4_145,VPWR,li1,73.6000,24.4800,1.800000
FILLER_4_139,VPWR,li1,69.6900,24.4800,1.800000
FILLER_4_129,VPWR,li1,65.5500,24.4800,1.800000
FILLER_4_121,VPWR,li1,63.0200,24.4800,1.800000
FILLER_4_114,VPWR,li1,58.4200,24.4800,1.800000
FILLER_4_97,VPWR,li1,52.9000,24.4800,1.800000
FILLER_4_85,VPWR,li1,47.3800,24.4800,1.800000
FILLER_4_81,VPWR,li1,43.4700,24.4800,1.800000
FILLER_4_73,VPWR,li1,40.9400,24.4800,1.800000
